0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 0.81 0.00 9.00 0.00
0.00 0.00 0.86 0.00 9.00 0.00
0.00 0.00 0.92 0.00 9.00 0.00
0.00 0.00 0.96 0.00 9.00 0.00
0.00 0.00 0.98 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 0.97 0.00 9.00 0.00
0.00 0.00 0.98 0.00 9.00 0.00
0.00 0.00 0.99 0.00 9.00 0.00
0.00 0.00 0.99 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 0.80 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 0.79 0.00 9.00 0.00
0.00 0.00 0.58 0.00 9.00 0.00
0.00 0.00 0.44 0.00 9.00 0.00
0.00 0.00 0.30 0.00 9.00 0.00
0.00 0.00 0.35 0.00 9.00 0.00
0.00 0.00 0.68 0.00 9.00 0.00
0.00 0.00 0.84 0.00 9.00 0.00
0.00 0.00 0.92 0.00 9.00 0.00
0.00 0.00 0.96 0.00 9.00 0.00
0.00 0.00 0.98 0.00 9.00 0.00
0.00 0.00 0.99 0.00 9.00 0.00
0.00 0.00 0.99 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 0.80 0.00 9.00 0.00
0.00 0.00 0.88 0.00 9.00 0.00
0.00 0.00 0.94 0.00 9.00 0.00
0.00 0.00 0.97 0.00 9.00 0.00
0.00 0.00 0.98 0.00 9.00 0.00
0.00 0.00 0.99 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 0.95 0.00 9.00 0.00
0.00 0.00 0.96 0.00 9.00 0.00
0.00 0.00 0.98 0.00 9.00 0.00
0.00 0.00 0.99 0.00 9.00 0.00
0.00 0.00 0.99 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 0.80 0.00 9.00 0.00
0.00 0.00 0.88 0.00 9.00 0.00
0.00 0.00 0.93 0.00 9.00 0.00
0.00 0.00 0.97 0.00 9.00 0.00
0.00 0.00 0.98 0.00 9.00 0.00
0.00 0.00 0.99 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 0.80 0.00 9.00 0.00
0.00 0.00 0.90 0.00 9.00 0.00
0.00 0.00 0.95 0.00 9.00 0.00
0.00 0.00 0.97 0.00 9.00 0.00
0.00 0.00 0.99 0.00 9.00 0.00
0.00 0.00 0.99 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 0.96 0.00 9.00 0.00
0.00 0.00 0.97 0.00 9.00 0.00
0.00 0.00 0.98 0.00 9.00 0.00
0.00 0.00 0.99 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 0.80 0.00 9.00 0.00
0.00 0.00 0.90 0.00 9.00 0.00
0.00 0.00 0.95 0.00 9.00 0.00
0.00 0.00 0.97 0.00 9.00 0.00
0.00 0.00 0.99 0.00 9.00 0.00
0.00 0.00 0.99 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 0.14 0.00 9.00 0.00
0.00 0.00 0.49 0.00 9.00 0.00
0.00 0.00 0.74 0.00 9.00 0.00
0.00 0.00 0.87 0.00 9.00 0.00
0.00 0.00 0.70 0.00 9.00 0.00
0.00 0.00 0.85 0.00 9.00 0.00
0.00 0.00 0.92 0.00 9.00 0.00
0.00 0.00 0.96 0.00 9.00 0.00
0.00 0.00 0.98 0.00 9.00 0.00
0.00 0.00 0.99 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 0.80 0.00 9.00 0.00
0.00 0.00 0.90 0.00 9.00 0.00
0.00 0.00 0.95 0.00 9.00 0.00
0.00 0.00 0.97 0.00 9.00 0.00
0.00 0.00 0.99 0.00 9.00 0.00
0.00 0.00 0.99 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 0.80 0.00 9.00 0.00
0.00 0.00 0.90 0.00 9.00 0.00
0.00 0.00 0.95 0.00 9.00 0.00
0.00 0.00 0.97 0.00 9.00 0.00
0.00 0.00 0.99 0.00 9.00 0.00
0.00 0.00 0.99 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 0.80 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 1.00 0.00 9.00 0.00
0.00 0.00 0.84 0.00 9.00 0.00
0.00 0.00 0.42 0.00 9.00 0.00
0.00 0.00 0.65 0.00 9.00 0.00
0.00 0.00 0.38 0.00 9.00 0.00
0.00 0.00 0.25 0.00 9.00 0.00
0.00 0.00 0.19 0.00 9.00 0.00
